objectId,Postal_Code,Place_Name,ACL,Latitude,updatedAt,Longitude,Accuracy,createdAt
GYwjsrqI1f,L1A,Port Hope,null,44.0168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-78.3995,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Bg8ECwdDxp,L1R,Whitby Central,null,43.9215,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-78.9412,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
0ydhGsPW8J,L1J,Oshawa Southwest,null,43.8852,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-78.8771,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
X9J4PsPs4t,L1T,Ajax Northwest,null,43.8843,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.0534,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Q3vjCrrh29,L1X,Pickering Central,null,43.8558,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.0972,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
maGYSB3zm0,L1P,Whitby Southwest,null,43.8866,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-78.975,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
c2HjhKfgHe,L3T,Thornhill East,null,43.8227,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.3946,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
QRFur0i6WR,L2R,St. Catharines Central,null,43.1419,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.2966,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
t3MrOkz7bE,L2J,Niagara Falls North,null,43.1296,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.1034,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
1gZnll9S5t,L3M,Grimsby,null,43.2001,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.5663,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
6Ldsp7XsIj,L3V,Orillia,null,44.6087,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.4207,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
3ySnTIBNTc,L2S,St. Catharines Southwest,null,43.1447,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.2634,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
WYfcnq4KBA,L3B,Welland East,null,42.9878,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.2219,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
s1oPi2vv0N,L2H,Niagara Falls West,null,43.1009,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.1379,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
SELY9KkUUS,L3X,Newmarket Southwest,null,44.0433,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.4912,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
44AxnLDjkJ,L2A,Fort Erie,null,42.9001,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-78.9329,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
VuQ5JdrLCS,L2N,St. Catharines Northwest,null,43.1923,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.2559,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
hAHoCGhuez,L1V,Pickering Southwest,null,43.8605,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.1618,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
PI9ye0QNqx,L2G,Niagara Falls Southeast,null,43.0696,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.0818,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
2x1rOnRPW9,L3P,Markham Central,null,43.8769,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.2686,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
i5DmPdTTKb,L2P,St. Catharines East,null,43.1527,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.2091,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Mm4NJFukTH,L2M,St. Catharines Northeast,null,43.196,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.2161,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
kuFHbZ4iJt,L1Z,Ajax East,null,43.8773,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.0055,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Zp2l7zL3fo,L2V,St. Catharines Southeast,null,43.1142,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.2035,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
bpLMiNTha3,L3Z,Bradford,null,44.1168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.5663,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
L4s5mxXCSK,L3K,Port Colborne,null,42.9001,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.2329,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
NRFqQtRJ9f,L4C,Richmond Hill Southwest,null,43.8669,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.4414,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
QvmmmmRyYU,L3C,Welland West,null,42.9998,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.2656,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ls9mgKZAXb,L2W,St. Catharines West,null,43.1688,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.2794,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
3qW5mfAiMG,L2E,Niagara Falls Central,null,43.0537,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.1018,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
xQM7EhsYCZ,L2T,St. Catharines South,null,43.1313,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.2317,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
I1laSGCGxj,L1W,Pickering South,null,43.8197,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.0803,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
dQ0keybdt7,L3Y,Newmarket Northeast,null,44.0565,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.4555,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
OjDT1Ap8FN,L3R,Markham Outer Southwest,null,43.8479,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.3288,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
iiCfb9OK50,L3S,Markham Southeast,null,43.8486,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.2617,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
KMFUG5O0kE,L4X,Mississauga (East Applewood / East Dixie / NE Lakeview),null,43.6178,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.5786,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
R8AIA9HFHw,L4E,Richmond Hill North,null,43.9394,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.4349,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
N4K7GWAL0i,L4K,Concord,null,43.8001,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.4829,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
QuqjlAXuSm,L4L,Woodbridge South,null,43.8064,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.5995,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
nP81Z4Docr,L4S,Richmond Hill Central,null,43.8985,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.4143,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
pcUWoZvWqC,L4G,Aurora,null,44.0001,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.4663,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
s5DzlWg3Mm,L4H,Woodbridge North,null,43.8432,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.5644,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
rFbJBUKrNQ,L4P,Keswick,null,44.2501,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.4663,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
xjImhl5HOx,L4A,Stouffville,null,43.9668,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.2496,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
jsiBMtnryu,L5C,Mississauga (West Creditview / Mavis / Erindale),null,43.5624,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6504,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
NqfEQph8iE,L4N,Barrie South,null,44.3572,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6929,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
fsbTQ5VfgE,L4J,Thornhill West,null,43.8156,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.4534,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
xhW75v9DoZ,L4B,Richmond Hill Southeast,null,43.8582,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.3985,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
cfErc0o364,L4R,Midland,null,44.7501,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.883,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
PjIy9Mzmlh,L4W,Mississauga (Matheson / East Rathwood),null,43.6413,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6296,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
PYDRzKJn0R,L4M,Barrie North,null,44.4001,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6663,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
nXghXXU7tE,L4T,Mississauga (Malton),null,43.7139,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6434,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
VvkIHrP0Dy,L5E,Mississauga (Central Lakeview),null,43.5836,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.561,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
YJc2kVNlKd,L4Y,Mississauga (West Applewood / West Dixie / NW Lakeview),null,43.6028,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.5929,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
YcCHLVBPLr,L4Z,Mississauga (West Rathwood / East Hurontario / SE Gateway),null,43.6192,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6538,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
1NCfPCO4l4,L5K,Mississauga (West Sheridan),null,43.5272,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6617,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Gv5mkAAtzC,L5H,Mississauga (West Port Credit / Lorne Park / East Sheridan),null,43.5419,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6164,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
3448zEqa00,L5V,Mississauga (East Credit),null,43.5972,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6931,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
C0hqNBaLNt,L5N,Mississauga (Lisgar / Meadowvale),null,43.5924,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.7611,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
tCyXctvl4Y,L5J,Mississauga (Clarkson / Southdown),null,43.5102,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6296,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
8TUPPUjo48,L4V,Mississauga (Wildwood),null,43.6935,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6069,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
FfvytXAIDM,L5B,Mississauga (West Cooksville / Fairview / City Centre / East Creditview),null,43.5771,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6306,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
riSyplVOmt,L5A,Mississauga (Mississauga Valleys / East Cooksville),null,43.5883,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6091,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
q56s7pZ3PM,L6E,Markham Northeast,null,43.9002,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.2676,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
p4CwDOlJaE,L5G,Mississauga (SW Lakeview / Mineola / East Port Credit),null,43.5647,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.5852,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
7fLoDc19es,L5R,Mississauga (West Hurontario / SW Gateway),null,43.606,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6708,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
7r8YN61iPB,L6L,Oakville South,null,43.4032,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.7186,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
wzkFe6ySrv,L6R,Brampton Northwest,null,43.7592,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.7605,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
PVn7UVlBOS,L5P,Mississauga (YYZ),null,43.6904,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6238,,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
jxPmlYuA0j,L5W,Mississauga (Meadowvale Village / West Gateway),null,43.6313,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.7148,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
nOJ0gMSBBl,L6M,Oakville West,null,43.4464,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.7593,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
cKIccB9vtS,L6K,Oakville East,null,43.4396,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6878,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
O2Iw9fAVXF,L5L,Mississauga (Erin Mills / Western Business Park),null,43.5373,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6903,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
EFp09RmWQv,L6P,Brampton North,null,43.7942,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.7021,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
sxFCuBFVN3,L5M,Mississauga (Churchill Meadows / Central Erin Mills / South Streetsville),null,43.5637,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.7202,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
du6njtiNn3,L5T,Mississauga (Courtney Park / East Gateway),null,43.6683,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6182,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Bd545tjejX,L5S,Mississauga (Cardiff / NE Gateway),null,43.6801,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6783,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
16TV7p1ZbT,L6J,Oakville Northeast,null,43.4757,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6591,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5ypMKr4Hjb,L6B,Markham East,null,43.9007,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.2175,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
fzBQwDHQQR,L6A,Maple,null,43.8501,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.5163,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
PiEAxTQA1g,L6H,Oakville North,null,43.4881,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.7098,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
qzUR9wHnHL,L6G,Markham Inner Southwest,null,43.8485,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.3346,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ILn8tuHieR,L6C,Markham Northwest,null,43.9045,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.3392,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
YLoSzrZzOx,L6S,Brampton North Central,null,43.7379,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.726,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
vexGBl2aQL,L6T,Brampton East,null,43.7196,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6854,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
iXLvqHbF9Z,L6V,Brampton Central,null,43.7059,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.7626,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
uz0Xr1PdFV,L7G,Georgetown,null,43.6501,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.9163,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
PQIFRkeBe8,L6Y,Brampton South,null,43.6249,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.7876,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
kmGUkwYvI2,L6Z,Brampton West Central,null,43.7328,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.7953,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
f8TYi0ME9L,L7S,Burlington South,null,43.323,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.8092,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
0xosDy0B6B,L7C,Caledon,null,43.8753,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.8558,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
GsHJJx034Y,L6W,Brampton Southeast,null,43.68,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.7273,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
qdSjK7kx1R,L7R,Burlington Southeast,null,43.375,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.8434,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
sUWG8Phgi8,L7B,King City,null,43.9286,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.5269,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
FsxulT9rmx,L7P,Burlington West,null,43.3806,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.886,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ej2diwNGoM,L8B,Waterdown,null,43.3334,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.8829,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
oudA7O4dEg,L7M,Burlington North,null,43.4342,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.8701,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
aCqsBENTt4,L6X,Brampton Southwest,null,43.6665,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.8054,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
t1oVoaKMxr,L7E,Bolton,null,43.8795,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.7379,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
3ioZH8o2X5,L7A,Brampton West,null,43.6909,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.8377,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
fT9Ce7DQ9z,L9H,Dundas,null,43.2638,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.9524,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
hFPpXW2Lc1,L7N,Burlington East,null,43.3512,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.784,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gaxnMQncwK,L9K,Ancaster East,null,43.225,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.9427,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
CDQJGFgAM6,L7J,Acton,null,43.6297,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-80.0415,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
eS4wOwjls3,L7K,Caledon Village,null,43.8602,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.996,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Zi67NHVSdQ,L7T,Burlington Southwest,null,43.3081,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.8507,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
2AAlnqrtFr,L9G,Ancaster West,null,43.1836,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.9902,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
pRJ3VewR6g,L7L,Burlington Northeast,null,43.3799,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.7668,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
uU8JeD5Ihl,L9V,Orangeville North,null,43.9597,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-80.1079,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
p3PygOGQBE,L9R,Alliston,null,44.1501,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.8663,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
zmx72WasLh,L9S,Innisfil,null,44.3001,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6496,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
zbd2WMd2hA,L9N,Holland Landing,null,44.1149,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.5014,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
amLGQNV7bB,L9P,Uxbridge,null,44.1001,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.1163,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
WeKc1G8mQb,L9X,Barrie,null,44.4001,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.6663,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
wFYP18KRq8,L9L,Port Perry,null,44.1068,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-78.9444,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
BpuJmzvSvM,L9Z,Wasaga Beach,null,44.5168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-80.0164,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
DsRqLit9EQ,L9X,Springwater,null,44.4954,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.8503,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5evgmDkOJX,L9M,Penetanguishene,null,44.7834,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-79.9164,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
